4b19ecf	Jim Leach	2017-01-13 13:58:21 +0000	Add filename as variable to S1 table (for tracking)
ad6060a	Jim Leach	2017-01-13 10:18:25 +0000	Add further cleaning and make note of problem fields to be cleaned further
cab464a	Jim Leach	2017-01-13 09:46:56 +0000	Add further cleaning code
c8e19c5	Jim Leach	2017-01-13 08:35:56 +0000	Remove stored procedure rename and replace with select X as x, begin cleaning
45b8408	Jim Leach	2017-01-12 16:59:28 +0000	Minor tweaks of code in prep for major cleaning
87aba41	Jim Leach	2017-01-12 16:47:14 +0000	Create index on table
59f66b6	Jim Leach	2017-01-12 16:23:02 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/./osbourne-repo
95c0f86	Jim Leach	2017-01-12 16:22:47 +0000	Add all tables into union of s1_payments
0002e23	Sara young	2017-01-12 16:00:43 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/osbourne-repo
56e157c	Sara young	2017-01-12 15:59:25 +0000	write sara updating s2
8520bb5	Jim Leach	2017-01-12 15:41:07 +0000	Begin process of adding tables into single view
54667b2	Nicola McCabe	2017-01-12 13:55:30 +0000	Change input for creating s1 view
97b072f	Nicola McCabe	2017-01-12 13:52:41 +0000	Alter enddate field
71585a9	Jim Leach	2017-01-12 13:41:34 +0000	Change back to 2016 payment year label
5d9d6e2	Jim Leach	2017-01-12 13:35:37 +0000	Rename file
3158ae4	Jim Leach	2017-01-12 13:26:20 +0000	Rename files to match the tables they create
e277e08	Jim Leach	2017-01-12 13:25:03 +0000	Rename payment year field
1605a21	Sara young	2017-01-12 12:18:29 +0000	Write code to rename columns
a9372e1	Nicola McCabe	2017-01-12 11:03:10 +0000	Update script to remove CR from numeric columns
d5df614	Nicola McCabe	2017-01-12 10:41:59 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/osbourne-repo
fa46e15	Nicola McCabe	2017-01-12 10:41:32 +0000	To clean s1_payments data
83c5b32	Jim Leach	2017-01-12 10:09:29 +0000	Add build logging script to repo
6204eb5	Jim Leach	2017-01-12 10:06:41 +0000	Add sql teardown script to repo
8df730f	Sara young	2017-01-12 09:50:50 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/osbourne-repo
584b8ba	Sara young	2017-01-12 09:49:33 +0000	Sara is testing Git
9c6f4ef	Nicola McCabe	2017-01-12 09:46:58 +0000	Create s1 view and add year column
a0f84a7	Jim Leach	2017-01-12 08:37:03 +0000	Rename view to match name of script
0503848	Jim Leach	2017-01-12 08:36:01 +0000	Add .sql extension to filename
226039a	Jim Leach	2017-01-12 08:35:04 +0000	Rename file to preserve ordering
d350d7f	Nicola McCabe	2017-01-11 18:17:37 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/osbourne-repo
0446c3f	Nicola McCabe	2017-01-11 18:17:26 +0000	Add s1 table for wk40 data
d38c89c	Jim Leach	2017-01-11 14:04:46 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/./osbourne-repo
dc081bc	Jim Leach	2017-01-11 14:03:58 +0000	Remove test message from build readme
c7eb905	Nicola McCabe	2017-01-11 12:32:23 +0000	Edit server and database in powershell build script
e12c56e	Nicola McCabe	2017-01-11 11:15:35 +0000	Add s3 view of rates lookup
b8c1788	Nicola McCabe	2017-01-11 10:42:51 +0000	Transpose rate lookup table
0d92e52	Nicola McCabe	2017-01-11 10:20:01 +0000	Add s1 table for rate lookups
7bce1e6	Jim Leach	2017-01-10 16:55:02 +0000	Merge branch 'master' of //na02/da/Projects/Osbourne/./osbourne-repo
46125f8	Jim Leach	2017-01-10 16:54:35 +0000	Add cleanup schema script to repo
5e48930	Nicola McCabe	2017-01-10 16:50:54 +0000	Make minor change to build readme to illustrate git
29e3d01	Jim Leach	2017-01-10 11:55:26 +0000	Add build script to repo
4ca33d3	Jim Leach	2017-01-10 11:52:48 +0000	Add simple build readme to repo
